Date,USD_FX,USD_Stock,USD_Yield10Y,EUR_Stock,EUR_FX,EUR_Yield10Y,JPY_Stock,JPY_FX,JPY_Yield10Y,GBP_FX,GBP_Stock,GBP_Yield10Y,CAD_FX,CAD_Stock,CAD_Yield10Y,AUD_Stock,AUD_Yield10Y,AUD_FX,CHF_FX,CHF_Stock,CHF_Yield10Y,NZD_Stock,NZD_FX,NZD_Yield10Y,SEK_FX,SEK_Stock,SEK_Yield10Y,NOK_FX,NOK_Stock,NOK_Yield10Y,Global_Gold,Global_VIX,Global_Oil,Global_US10Y,Global_Copper,Global_SP500,Global_US2Y,Global_Shanghai,Global_IronOre,CNY_FX,CNY_Stock,CNY_Yield10Y
2007-11-12,75.9000015258789,1439.1800537109375,4.23,7806.83984375,1.4523905515670776,4.08909090909091,15197.08984375,109.62000274658205,1.497,2.054400682449341,6337.89990234375,4.7263,0.9692000150680542,13605.0,4.12142857142857,6455.2998046875,6.025454545,0.9145,1.1294000148773191,8442.0,2.906,4089.1298828125,0.7476076483726501,6.39,6.393700122833252,17.563175201416016,4.22,5.4430999755859375,422.989990234375,4.76,805.7999877929688,31.09000015258789,94.62000274658205,4.210999965667725,3.1050000190734863,1439.1800537109375,3.42,5187.73486328125,1.7150671482086182,7.4019999504089355,5187.73486328125,3.0
2007-11-13,75.87999725341797,1481.050048828125,4.26,7777.56005859375,1.4620951414108276,4.08909090909091,15126.6298828125,111.13999938964844,1.497,2.0748178958892822,6362.39990234375,4.7263,0.9574000239372252,13705.099609375,4.12142857142857,6515.2001953125,6.025454545,0.8893,1.1256999969482422,8500.599609375,2.906,4107.14990234375,0.7627183198928833,6.39,6.321400165557861,18.065279006958008,4.22,5.423699855804443,417.6900024414063,4.76,797.2000122070312,24.100000381469727,91.16999816894533,4.25600004196167,3.101999998092652,1481.050048828125,3.54,5158.1181640625,1.655149221420288,7.423500061035156,5158.1181640625,3.0
2007-11-14,75.80999755859375,1470.5799560546875,4.28,7783.10986328125,1.46500825881958,4.08909090909091,15499.5595703125,111.2699966430664,1.497,2.05279803276062,6432.10009765625,4.7263,0.965399980545044,13774.5,4.12142857142857,6598.60009765625,6.025454545,0.9002,1.1230000257492063,8631.0,2.906,4140.64990234375,0.7610929608345032,6.39,6.296199798583984,17.903135299682617,4.22,5.4105000495910645,421.9700012207031,4.76,813.0,25.940000534057617,94.08999633789062,4.269000053405762,3.301500082015991,1470.5799560546875,3.57,5412.69384765625,1.7345912456512451,7.416999816894531,5412.69384765625,3.0
2007-11-15,76.06999969482422,1451.1500244140625,4.17,7667.02978515625,1.4620951414108276,4.08909090909091,15396.2998046875,110.4800033569336,1.497,2.0444045066833496,6359.60009765625,4.7263,0.9851999878883362,13524.400390625,4.12142857142857,6528.60009765625,6.025454545,0.8921,1.122499942779541,8593.7001953125,2.906,4113.0498046875,0.7563723921775818,6.39,6.338900089263916,17.45333480834961,4.22,5.47629976272583,414.55999755859375,4.76,785.9000244140625,28.059999465942383,93.43000030517578,4.158999919891357,3.0820000171661377,1451.1500244140625,3.35,5365.26708984375,2.060100793838501,7.4120001792907715,5365.26708984375,3.0
2007-11-16,75.83000183105469,1458.739990234375,4.15,7612.259765625,1.4634003639221191,4.08909090909091,15154.6103515625,110.9800033569336,1.497,2.052418708801269,6291.2001953125,4.7263,0.9722999930381776,13530.400390625,4.12142857142857,6461.89990234375,6.025454545,0.8909,1.1186000108718872,8478.7998046875,2.906,4114.18017578125,0.7560864686965942,6.39,6.306900024414063,17.620698928833008,4.22,5.464499950408936,409.2099914550781,4.76,785.7000122070312,25.489999771118164,95.0999984741211,4.150000095367432,3.1559998989105225,1458.739990234375,3.33,5316.27392578125,1.9692144393920896,7.41349983215332,5316.27392578125,3.0
2007-11-19,75.77999877929688,1433.27001953125,4.07,7511.97021484375,1.4668993949890137,4.08909090909091,15042.5595703125,109.7699966430664,1.497,2.049390316009521,6120.7998046875,4.7263,0.9837999939918518,13348.2001953125,4.12142857142857,6535.2001953125,6.025454545,0.8835,1.1146999597549438,8270.900390625,2.906,4114.669921875,0.7526153922080994,6.39,6.324299812316895,16.914621353149414,4.22,5.495800018310547,398.1199951171875,4.76,776.7999877929688,26.01000022888184,94.63999938964844,4.078999996185303,2.9804999828338623,1433.27001953125,3.18,5269.81689453125,2.002875566482544,7.4145002365112305,5269.81689453125,3.0
2007-11-20,75.20999908447266,1439.699951171875,4.06,7630.31005859375,1.4833053350448608,4.08909090909091,15211.51953125,109.72000122070312,1.497,2.066115617752075,6226.5,4.7263,0.981599986553192,13459.7998046875,4.12142857142857,6425.39990234375,6.025454545,0.8874,1.1059999465942385,8339.0,2.906,4067.300048828125,0.7631840109825134,6.39,6.263599872589111,17.181364059448242,4.22,5.37939977645874,407.0,4.76,790.2999877929688,24.8799991607666,98.02999877929688,4.053999900817871,3.025500059127808,1439.699951171875,3.14,5293.703125,1.903910756111145,7.415299892425537,5293.703125,3.0
2007-11-21,75.06999969482422,1416.77001953125,4.0,7518.419921875,1.4857958555221558,4.08909090909091,14837.66015625,108.3499984741211,1.497,2.063514947891236,6070.89990234375,4.7263,0.9872000217437744,13280.599609375,4.12142857142857,6384.2998046875,6.025454545,0.8698,1.101699948310852,8125.39990234375,2.906,4071.010009765625,0.7521058917045593,6.39,6.271699905395508,16.930307388305664,4.22,5.402100086212158,400.3800048828125,4.76,797.5999755859375,26.84000015258789,97.29000091552734,4.02400016784668,2.88700008392334,1416.77001953125,2.99,5214.22509765625,1.851397156715393,7.401000022888184,5214.22509765625,3.0
2007-11-22,75.06999969482422,1416.77001953125,4.0,7562.10009765625,1.4855971336364746,4.08909090909091,14888.76953125,108.48999786376952,1.497,2.062408447265625,6155.2998046875,4.7263,0.9850999712944032,13381.0,4.12142857142857,6334.2998046875,6.025454545,0.8698,1.10099995136261,8227.099609375,2.906,4054.219970703125,0.7530120611190796,6.39,6.26800012588501,16.930307388305664,4.22,5.402200222015381,399.4299926757813,4.76,797.5999755859375,26.84000015258789,97.29000091552734,4.02400016784668,2.88700008392334,1416.77001953125,2.99,4984.1611328125,1.8749605417251587,7.401000022888184,4984.1611328125,3.0
2007-11-23,75.05000305175781,1440.699951171875,4.01,7608.9599609375,1.480100154876709,4.08909090909091,14888.76953125,108.12000274658205,1.497,2.0610907077789307,6262.10009765625,4.7263,0.989199995994568,13467.2001953125,4.12142857142857,6330.2001953125,6.025454545,0.8744,1.1018999814987185,8371.7998046875,2.906,4071.0,0.7586102485656738,6.39,6.2565999031066895,16.9355411529541,4.22,5.399700164794922,407.989990234375,4.76,824.0,25.61000061035156,98.18000030517578,4.01200008392334,2.984999895095825,1440.699951171875,3.07,5032.1298828125,1.8450015783309937,7.3892998695373535,5032.1298828125,3.0
2007-11-26,74.86000061035156,1407.219970703125,3.83,7567.35986328125,1.480100154876709,4.08909090909091,15135.2099609375,108.12000274658205,1.497,2.0610907077789307,6180.5,4.7263,0.989199995994568,13321.099609375,4.12142857142857,6471.39990234375,6.025454545,0.8778,1.1018999814987185,8361.2001953125,2.906,4077.110107421875,0.7586102485656738,6.39,6.2565999031066895,16.810014724731445,4.22,5.399700164794922,414.4500122070313,4.76,826.0,28.90999984741211,97.6999969482422,3.846999883651733,3.0190000534057617,1407.219970703125,2.92,4958.84912109375,1.9066026210784912,7.401400089263916,4958.84912109375,3.0
2007-11-27,75.0999984741211,1428.22998046875,3.95,7531.35009765625,1.483789563179016,4.08909090909091,15222.849609375,108.8000030517578,1.497,2.0676109790802,6140.7001953125,4.7263,0.9957000017166138,13369.099609375,4.12142857142857,6432.7001953125,6.025454545,0.8744,1.1051000356674194,8431.099609375,2.906,4104.06005859375,0.7598206996917725,6.39,6.2733001708984375,16.930307388305664,4.22,5.455399990081787,403.989990234375,4.76,813.7000122070312,26.280000686645508,94.41999816894533,3.944000005722046,2.9584999084472656,1428.22998046875,3.05,4861.11083984375,1.8295178413391116,7.377299785614014,4861.11083984375,3.0
2007-11-28,75.08000183105469,1469.02001953125,4.03,7723.66015625,1.4840978384017944,4.08909090909091,15153.7802734375,109.95999908447266,1.497,2.078785896301269,6306.2001953125,4.7263,0.9865999817848206,13632.2001953125,4.12142857142857,6370.10009765625,6.025454545,0.8817,1.11080002784729,8650.7998046875,2.906,4071.030029296875,0.7705941200256348,6.39,6.299900054931641,17.568401336669922,4.22,5.441800117492676,417.3699951171875,4.76,800.0999755859375,24.11000061035156,90.62000274658205,4.025000095367432,3.000999927520752,1469.02001953125,3.17,4803.39404296875,1.7386306524276731,7.385000228881836,4803.39404296875,3.0
2007-11-29,75.58999633789062,1469.719970703125,3.94,7765.18994140625,1.4759929180145264,4.08909090909091,15513.740234375,109.76000213623048,1.497,2.062918901443481,6349.10009765625,4.7263,0.9968000054359436,13663.900390625,4.12142857142857,6444.5,6.025454545,0.883,1.1167000532150269,8734.5,2.906,4066.5400390625,0.7713074088096619,6.39,6.35830020904541,17.33827781677246,4.22,5.4994001388549805,418.8999938964844,4.76,795.2999877929688,23.96999931335449,91.01000213623048,3.940000057220459,3.063499927520752,1469.719970703125,3.06,5003.3330078125,1.8312005996704104,7.372000217437744,5003.3330078125,3.0
2007-11-30,76.1500015258789,1481.1400146484375,3.97,7870.52001953125,1.469594120979309,4.08909090909091,15680.669921875,111.76000213623048,1.497,2.056682109832764,6432.5,4.7263,1.0003999471664429,13689.099609375,4.12142857142857,6533.10009765625,6.025454545,0.8848,1.132099986076355,8828.400390625,2.906,4062.889892578125,0.7652280330657959,6.39,6.387700080871582,17.2755126953125,4.22,5.548799991607666,422.6000061035156,4.76,782.2000122070312,22.8700008392334,88.70999908447266,3.971999883651733,3.157000064849853,1481.1400146484375,3.04,4871.77783203125,1.9052561521530151,7.388000011444092,4871.77783203125,3.0
2007-12-01,76.1500015258789,1481.1400146484375,3.97,7870.52001953125,1.469594120979309,4.20588235294118,15680.669921875,111.76000213623048,1.526,2.056682109832764,6432.5,4.6937,1.0003999471664429,13689.099609375,4.01578947368421,6533.10009765625,6.207631579,0.8848,1.132099986076355,8828.400390625,3.111,4062.889892578125,0.7652280330657959,6.4,6.387700080871582,17.2755126953125,4.31,5.548799991607666,422.6000061035156,4.66,782.2000122070312,22.8700008392334,88.70999908447266,3.971999883651733,3.157000064849853,1481.1400146484375,3.04,4871.77783203125,1.9052561521530151,7.388000011444092,4871.77783203125,3.0
2007-12-03,75.93000030517578,1472.4200439453125,3.89,7837.259765625,1.467007040977478,4.20588235294118,15628.9697265625,110.44000244140624,1.526,2.0638983249664307,6386.60009765625,4.6937,0.9997000098228456,13657.2001953125,4.01578947368421,6533.5,6.207631579,0.8828,1.1269999742507937,8706.2001953125,3.111,4060.010009765625,0.7649939060211182,6.4,6.428500175476074,17.12383270263672,4.31,5.534900188446045,417.2000122070313,4.66,788.2999877929688,23.61000061035156,89.30999755859375,3.8949999809265137,3.061000108718872,1472.4200439453125,2.9,4868.61083984375,1.9018902778625488,7.392499923706055,4868.61083984375,3.0
2007-12-04,75.69000244140625,1462.7900390625,3.89,7808.93994140625,1.4766032695770264,4.20588235294118,15480.1904296875,109.86000061035156,1.526,2.058799266815185,6315.2001953125,4.6937,1.0120999813079834,13579.599609375,4.01578947368421,6530.7998046875,6.207631579,0.8726,1.1171000003814695,8645.0,3.111,4053.860107421875,0.7623113393783569,6.4,6.342899799346924,16.940776824951172,4.31,5.478899955749512,410.5899963378906,4.66,801.2999877929688,23.790000915527344,88.31999969482422,3.888999938964844,2.997999906539917,1462.7900390625,2.9,4915.88916015625,1.885059475898743,7.388000011444092,4915.88916015625,3.0
2007-12-05,76.41000366210938,1485.010009765625,3.92,7944.77001953125,1.459896683692932,4.20588235294118,15608.8798828125,110.91000366210938,1.526,2.027287244796753,6493.7998046875,4.6937,1.0115000009536743,13734.5,4.01578947368421,6508.10009765625,6.207631579,0.8709,1.1283999681472778,8758.2001953125,3.111,4034.550048828125,0.7717240452766418,6.4,6.4359002113342285,17.191822052001953,4.31,5.517300128936768,419.75,4.66,797.5,22.530000686645508,87.48999786376953,3.91100001335144,3.0160000324249268,1485.010009765625,2.9,5042.65380859375,1.851734399795532,7.383299827575684,5042.65380859375,3.0
2007-12-06,76.37999725341797,1507.3399658203125,4.02,7940.580078125,1.4659103155136108,4.20588235294118,15874.080078125,111.36000061035156,1.526,2.028397560119629,6485.60009765625,4.6937,1.0082999467849731,13849.7998046875,4.01578947368421,6600.89990234375,6.207631579,0.8731,1.127900004386902,8741.7001953125,3.111,4043.5,0.7776049971580505,6.4,6.394899845123291,17.432415008544922,4.31,5.462600231170654,424.9800109863281,4.66,801.2000122070312,20.959999084472656,90.2300033569336,3.997999906539917,3.0185000896453857,1507.3399658203125,3.03,5035.0732421875,1.891792178153992,7.403500080108643,5035.0732421875,3.0
2007-12-07,76.29000091552734,1504.6600341796875,4.12,7994.06982421875,1.4656095504760742,4.20588235294118,15956.3701171875,111.66000366210938,1.526,2.031818151473999,6554.89990234375,4.6937,1.0051000118255615,13863.0,4.01578947368421,6654.7001953125,6.207631579,0.8807,1.1282999515533447,8799.7001953125,3.111,4092.929931640625,0.7760962843894958,6.4,6.3968000411987305,17.505638122558594,4.31,5.467800140380859,416.30999755859375,4.66,794.4000244140625,20.850000381469727,88.27999877929688,4.119999885559082,3.094500064849853,1504.6600341796875,3.12,5091.755859375,1.9103063344955444,7.39300012588501,5091.755859375,3.0
2007-12-10,76.05999755859375,1515.9599609375,4.15,8033.35986328125,1.4708911180496216,4.20588235294118,15924.3896484375,111.79000091552734,1.526,2.044989824295044,6565.39990234375,4.6937,1.00600004196167,13940.400390625,4.01578947368421,6625.10009765625,6.207631579,0.8829,1.128100037574768,8885.2998046875,3.111,4057.489990234375,0.7819830775260925,6.4,6.403900146484375,17.73053741455078,4.31,5.440000057220459,418.3200073242188,4.66,807.7000122070312,20.739999771118164,87.86000061035156,4.14900016784668,3.061000108718872,1515.9599609375,3.17,5161.9189453125,1.9769566059112549,7.386000156402588,5161.9189453125,3.0
2007-12-11,76.22000122070312,1477.6500244140625,3.98,8009.419921875,1.466490626335144,4.20588235294118,16044.7197265625,110.87999725341795,1.526,2.0357890129089355,6536.89990234375,4.6937,1.0118999481201172,13723.7001953125,4.01578947368421,6680.39990234375,6.207631579,0.8867,1.1298799514770508,8855.900390625,3.111,4026.949951171875,0.7776049971580505,6.4,6.449399948120117,17.2755126953125,4.31,5.456900119781494,419.1799926757813,4.66,811.4000244140625,23.59000015258789,90.0199966430664,3.990000009536743,3.057499885559082,1477.6500244140625,2.94,5175.076171875,2.087029933929444,7.37060022354126,5175.076171875,3.0
2007-12-12,76.13999938964844,1486.5899658203125,4.05,8076.1201171875,1.4716053009033203,4.20588235294118,15932.259765625,111.98999786376952,1.526,2.0454916954040527,6559.7998046875,4.6937,1.011299967765808,13809.400390625,4.01578947368421,6615.2001953125,6.207631579,0.8857,1.1341999769210815,8852.2998046875,3.111,3999.550048828125,0.7870298027992249,6.4,6.40880012512207,17.57362937927246,4.31,5.400899887084961,420.6300048828125,4.66,813.5,22.46999931335449,94.38999938964844,4.076000213623047,3.0160000324249268,1486.5899658203125,3.07,5095.54296875,2.052021741867065,7.363500118255615,5095.54296875,3.0
2007-12-13,76.55999755859375,1488.4100341796875,4.18,7928.31005859375,1.462993621826172,4.20588235294118,15536.51953125,112.30999755859376,1.526,2.0428173542022705,6364.2001953125,4.6937,1.0194000005722046,13747.2998046875,4.01578947368421,6597.60009765625,6.207631579,0.8745,1.1413999795913696,8658.400390625,3.111,4001.389892578125,0.7817997336387634,6.4,6.438899993896484,17.27027702331543,4.31,5.429299831390381,412.739990234375,4.66,799.0,22.559999465942383,92.25,4.170000076293945,2.939500093460083,1488.4100341796875,3.21,4958.04296875,2.136512517929077,7.357999801635742,4958.04296875,3.0
2007-12-14,77.44000244140625,1467.949951171875,4.24,7948.35986328125,1.4437098503112793,4.20588235294118,15514.509765625,113.26000213623048,1.526,2.02012038230896,6397.0,4.6937,1.013200044631958,13674.2001953125,4.01578947368421,6491.7001953125,6.207631579,0.862,1.1509000062942505,8675.900390625,3.111,4008.659912109375,0.7647013664245605,6.4,6.51230001449585,16.794328689575195,4.31,5.528299808502197,411.5799865722656,4.66,793.2999877929688,23.270000457763672,91.2699966430664,4.23199987411499,2.936500072479248,1467.949951171875,3.31,5007.9111328125,2.103861093521118,7.361999988555908,5007.9111328125,3.0
2007-12-17,77.4000015258789,1445.9000244140625,4.2,7825.43994140625,1.4412959814071655,4.20588235294118,15249.7900390625,112.8499984741211,1.526,2.0213863849639893,6277.7998046875,4.6937,1.0053999423980713,13387.099609375,4.01578947368421,6263.5,6.207631579,0.857,1.149399995803833,8544.599609375,3.111,3962.6201171875,0.7531254291534424,6.4,6.559800148010254,16.187618255615234,4.31,5.539999961853027,403.0700073242188,4.66,794.7999877929688,24.520000457763672,90.62999725341795,4.192999839782715,2.872999906539917,1445.9000244140625,3.24,4876.76123046875,2.090059518814087,7.36959981918335,4876.76123046875,3.0
2007-12-18,77.41000366210938,1454.97998046875,4.14,7850.740234375,1.4412959814071655,4.20588235294118,15207.8603515625,112.8499984741211,1.526,2.0213863849639893,6279.2998046875,4.6937,1.0053999423980713,13358.099609375,4.01578947368421,6236.89990234375,6.207631579,0.8557,1.149399995803833,8467.099609375,3.111,3926.1201171875,0.7531254291534424,6.4,6.559800148010254,16.35498809814453,4.31,5.539999961853027,405.3399963378906,4.66,803.0,22.63999938964844,90.48999786376952,4.119999885559082,2.869999885559082,1454.97998046875,3.19,4836.173828125,2.002875566482544,7.389500141143799,4836.173828125,3.0
2007-12-19,77.58999633789062,1453.0,4.06,7837.31982421875,1.4383935928344729,4.20588235294118,15030.509765625,113.29000091552734,1.526,2.0213863849639893,6284.5,4.6937,1.0019999742507937,13389.7998046875,4.01578947368421,6216.39990234375,6.207631579,0.8567,1.1546000242233276,8395.0,3.111,3939.72998046875,0.7547739148139954,6.4,6.569699764251709,16.20330810546875,4.31,5.563799858093262,403.3699951171875,4.66,801.0999755859375,21.68000030517578,91.23999786376952,4.070000171661377,2.945499897003174,1453.0,3.12,4941.7841796875,2.0163400173187256,7.367000102996826,4941.7841796875,3.0
2007-12-20,77.79000091552734,1460.1199951171875,4.04,7869.18994140625,1.433301329612732,4.20588235294118,15031.599609375,113.16000366210938,1.526,1.9838908910751345,6345.60009765625,4.6937,1.0002000331878662,13407.0,4.01578947368421,6176.89990234375,6.207631579,0.8577,1.1582000255584717,8402.7998046875,3.111,3947.56005859375,0.7612088322639465,6.4,6.591800212860107,16.217952728271484,4.31,5.603799819946289,402.8299865722656,4.66,799.2000122070312,20.57999992370605,91.05999755859376,4.026000022888184,2.9584999084472656,1460.1199951171875,3.09,5043.53515625,2.060100793838501,7.35830020904541,5043.53515625,3.0
2007-12-21,77.72000122070312,1484.4599609375,4.18,8002.669921875,1.438807487487793,4.20588235294118,15257.0,114.0500030517578,1.526,1.9833006858825684,6434.10009765625,4.6937,0.9941999912261964,13596.099609375,4.01578947368421,6247.0,6.207631579,0.8657,1.1549999713897705,8468.400390625,3.111,3993.510009765625,0.7651109099388123,6.4,6.574100017547607,16.500001907348633,4.31,5.576000213623047,412.8800048828125,4.66,811.5999755859375,18.46999931335449,93.30999755859376,4.168000221252441,3.0934998989105225,1484.4599609375,3.19,5101.77880859375,2.120691537857056,7.355000019073486,5101.77880859375,3.0
2007-12-24,77.56999969482422,1496.449951171875,4.23,8002.669921875,1.439698338508606,4.20588235294118,15257.0,114.16000366210938,1.526,1.9785133600234983,6479.2998046875,4.6937,0.9850000143051147,13694.7998046875,4.01578947368421,6323.60009765625,6.207631579,0.8705,1.156499981880188,8468.400390625,3.111,4058.7099609375,0.7669888138771057,6.4,6.57889986038208,16.532546997070312,4.31,5.562600135803223,412.8800048828125,4.66,812.7999877929688,18.600000381469727,94.12999725341795,4.211999893188477,3.1470000743865967,1496.449951171875,3.24,5234.26220703125,2.2418746948242188,7.355000019073486,5234.26220703125,3.0
2007-12-25,77.56999969482422,1496.449951171875,4.23,8002.669921875,1.4395946264266968,4.20588235294118,15552.58984375,114.1999969482422,1.526,1.9774178266525269,6479.2998046875,4.6937,0.9855999946594238,13694.7998046875,4.01578947368421,6323.60009765625,6.207631579,0.8705,1.1585999727249146,8468.400390625,3.111,4058.7099609375,0.7656967639923096,6.4,6.588799953460693,16.532546997070312,4.31,5.551400184631348,412.8800048828125,4.66,812.7999877929688,18.600000381469727,94.12999725341795,4.211999893188477,3.1470000743865967,1496.449951171875,3.24,5201.18115234375,2.2418746948242188,7.355000019073486,5201.18115234375,3.0
2007-12-26,77.1500015258789,1497.6600341796875,4.3,8002.669921875,1.4487924575805664,4.20588235294118,15653.5400390625,114.22000122070312,1.526,1.984205842018128,6479.2998046875,4.6937,0.9800000190734864,13694.7998046875,4.01578947368421,6323.60009765625,6.207631579,0.8734,1.1511000394821167,8468.400390625,3.111,4058.7099609375,0.7678722143173218,6.4,6.517300128936768,16.678998947143555,4.31,5.528600215911865,412.8800048828125,4.66,826.0,18.65999984741211,95.97000122070312,4.281000137329102,3.1549999713897705,1497.6600341796875,3.31,5233.35107421875,2.2418746948242188,7.348999977111816,5233.35107421875,3.0
2007-12-27,76.61000061035156,1476.27001953125,4.21,8038.60009765625,1.4613901376724243,4.20588235294118,15564.6904296875,113.83999633789062,1.526,1.9950124025344849,6497.7998046875,4.6937,0.9804999828338624,13675.599609375,4.01578947368421,6350.89990234375,6.207631579,0.8773,1.1401000022888184,8518.2001953125,3.111,4068.6298828125,0.7723796963691711,6.4,6.478300094604492,16.47830581665039,4.31,5.463699817657471,419.6499938964844,4.66,828.5999755859375,20.26000022888184,96.62000274658205,4.198999881744385,3.1050000190734863,1476.27001953125,3.24,5308.88916015625,2.4236481189727783,7.305500030517578,5308.88916015625,3.0
2007-12-28,76.22000122070312,1478.489990234375,4.11,8067.31982421875,1.4718002080917358,4.20588235294118,15307.7802734375,112.37000274658205,1.526,1.9933024644851685,6476.89990234375,4.6937,0.9782000184059144,13821.2998046875,4.01578947368421,6339.89990234375,6.207631579,0.874,1.1267000436782837,8484.5,3.111,4036.0,0.7745933532714844,6.4,6.40339994430542,16.923084259033203,4.31,5.40939998626709,422.0799865722656,4.66,839.5999755859375,20.739999771118164,96.0,4.0960001945495605,3.057499885559082,1478.489990234375,3.12,5261.56298828125,2.8511524200439453,7.294099807739258,5261.56298828125,3.0
2007-12-31,76.69999694824219,1468.3599853515625,4.04,8067.31982421875,1.4601097106933594,4.20588235294118,15307.7802734375,111.6500015258789,1.526,1.9866102933883667,6456.89990234375,4.6937,0.9976000189781188,13833.099609375,4.01578947368421,6339.7998046875,6.207631579,0.8776,1.131999969482422,8484.5,3.111,4041.3798828125,0.7659900188446045,6.4,6.458499908447266,16.6627254486084,4.31,5.435200214385986,422.0799865722656,4.66,834.9000244140625,22.5,95.9800033569336,4.034999847412109,3.0304999351501465,1468.3599853515625,3.05,5261.56298828125,2.5246329307556152,7.294099807739258,5261.56298828125,3.0
2008-01-01,76.69999694824219,1468.3599853515625,4.04,8067.31982421875,1.4620096683502195,4.02772727272727,15307.7802734375,111.81999969482422,1.429,1.9877158403396609,6456.89990234375,4.4925,0.9932000041007996,13833.099609375,3.84818181818182,6339.7998046875,6.076428571,0.8776,1.1312999725341797,8484.5,2.939,4041.3798828125,0.768994152545929,6.28,6.443699836730957,16.6627254486084,4.08,5.4253997802734375,422.0799865722656,4.52,834.9000244140625,22.5,95.9800033569336,4.034999847412109,3.0304999351501465,1468.3599853515625,3.05,5261.56298828125,2.5246329307556152,7.294099807739258,5261.56298828125,3.0
2008-01-02,75.97000122070312,1447.1600341796875,3.91,7949.10986328125,1.4716920852661133,4.02772727272727,15307.7802734375,109.26300048828124,1.429,1.9818071126937864,6416.7001953125,4.4925,0.9944000244140624,13926.7998046875,3.84818181818182,6353.2001953125,6.076428571,0.8812,1.1191999912261963,8484.5,2.939,4041.3798828125,0.7753741145133972,6.28,6.3993000984191895,16.548818588256836,4.08,5.399600028991699,422.5899963378906,4.52,857.0,23.170000076293945,99.62000274658205,3.901000022888184,3.05049991607666,1447.1600341796875,2.88,5272.81396484375,2.726603746414185,7.285200119018555,5272.81396484375,3.0
2008-01-03,75.88999938964844,1447.1600341796875,3.91,7908.41015625,1.4744912385940552,4.02772727272727,15307.7802734375,109.51000213623048,1.429,1.9740997552871704,6479.39990234375,4.4925,0.9887999892234802,13978.2001953125,3.84818181818182,6290.7001953125,6.076428571,0.8819,1.1115000247955322,8318.7998046875,2.939,4033.929931640625,0.7724990248680115,6.28,6.343900203704834,16.527122497558594,4.08,5.346700191497803,418.25,4.52,866.4000244140625,22.489999771118164,99.18000030517578,3.901000022888184,3.1730000972747803,1447.1600341796875,2.83,5319.86083984375,2.59195613861084,7.262899875640869,5319.86083984375,3.0
2008-01-04,75.79000091552734,1411.6300048828125,3.88,7808.68994140625,1.4754921197891235,4.02772727272727,14691.41015625,108.62999725341795,1.429,1.975815892219544,6348.5,4.4925,0.9987999796867372,13778.599609375,3.84818181818182,6306.7998046875,6.076428571,0.8762,1.107100009918213,8130.0,2.939,4010.820068359375,0.7656967639923096,6.28,6.360199928283691,15.854535102844238,4.08,5.345399856567383,409.25,4.52,863.0999755859375,23.940000534057617,97.91000366210938,3.8540000915527344,3.1414999961853027,1411.6300048828125,2.74,5361.57421875,2.4236481189727783,7.263000011444092,5361.57421875,3.0
2008-01-07,76.16999816894531,1416.1800537109375,3.86,7817.169921875,1.468299388885498,4.02772727272727,14500.5498046875,109.2300033569336,1.429,1.966993808746338,6335.7001953125,4.4925,1.0054999589920044,13618.900390625,3.84818181818182,6161.60009765625,6.076428571,0.8712,1.117799997329712,8110.60009765625,2.939,3953.580078125,0.7684032917022705,6.28,6.389800071716309,15.859966278076172,4.08,5.369999885559082,402.9800109863281,4.52,859.5999755859375,23.790000915527344,95.08999633789062,3.83899998664856,3.125,1416.1800537109375,2.76,5393.3427734375,2.2486066818237305,7.257800102233887,5393.3427734375,3.0
2008-01-08,76.11000061035156,1390.18994140625,3.86,7849.990234375,1.5570987462997437,4.02772727272727,14528.669921875,107.66000366210938,1.429,1.9718031883239744,6356.5,4.4925,1.0047999620437622,13541.7998046875,3.84818181818182,6128.10009765625,6.076428571,0.8812,1.1122000217437744,8316.400390625,2.939,3928.39990234375,0.7694082856178284,6.28,6.403500080108643,15.713510513305664,4.08,5.366199970245361,412.5,4.52,878.0,25.43000030517578,96.33000183105467,3.839999914169312,3.2734999656677246,1390.18994140625,2.76,5386.53076171875,2.221676826477051,7.253499984741211,5386.53076171875,3.0
2008-01-09,76.41999816894531,1409.1300048828125,3.82,7782.7099609375,1.466404676437378,4.02772727272727,14599.16015625,109.87999725341795,1.429,1.957483410835266,6272.7001953125,4.4925,1.009600043296814,13579.900390625,3.84818181818182,6087.7001953125,6.076428571,0.8801,1.116199970245361,8339.7998046875,2.939,3912.169921875,0.7738141417503357,6.28,6.419899940490723,15.664700508117676,4.08,5.379000186920166,401.4500122070313,4.52,879.5,24.1200008392334,95.66999816894533,3.7909998893737793,3.26449990272522,1409.1300048828125,2.69,5435.80712890625,2.177917003631592,7.253799915313721,5435.80712890625,3.0
2008-01-10,75.93000030517578,1420.3299560546875,3.91,7713.08984375,1.480100154876709,4.02772727272727,14388.1103515625,109.62000274658205,1.429,1.9615919589996336,6222.7001953125,4.4925,1.0085999965667725,13642.7001953125,3.84818181818182,6078.7001953125,6.076428571,0.8891,1.1044000387191772,8290.7998046875,2.939,3899.8798828125,0.7859781384468079,6.28,6.330699920654297,15.69724178314209,4.08,5.27869987487793,387.9700012207031,4.52,891.7000122070312,23.450000762939453,93.70999908447266,3.88700008392334,3.260999917984009,1420.3299560546875,2.71,5456.541015625,2.0836637020111084,7.260799884796143,5456.541015625,3.0
